,name,ClipFrac,AverageEpRet,TotalEnvInteracts,LossV,_step,StdVVals,MaxEpRet,_runtime,AverageVVals,MinTrainCleanliness,StdTrainCleanliness,KL,LossPi,MaxVVals,MinVVals,EpLen,StopIter,DeltaLossPi,AverageTrainCleanliness,Time,Epoch,Entropy,MinEpRet,StdEpRet,DeltaLossV,_timestamp,MaxTrainCleanliness,_wandb,MaxQ1Vals,StdTestEpRet,MinCleanliness,StdLogPi,MinQ2Vals,AverageQ1Vals,LossQ,AverageLogPi,MinLogPi,StdQ1Vals,MinTestEpRet,AverageTestEpRet,StdQ2Vals,AverageQ2Vals,MaxQ2Vals,MinQ1Vals,MaxTestEpRet,AverageCleanliness,MaxLogPi,TestEpLen,StdCleanliness,MaxCleanliness,Maxcleanliness,Averagecleanliness,Mincleanliness,Averagetrain_cleanliness,Stdcleanliness,Stdtrain_cleanliness,Mintrain_cleanliness,Maxtrain_cleanliness,alpha,gamma,epochs,polyak,algorithm,batch_size,max_ep_len,learning_rate,updates_after,steps_per_epoch,num_test_episodes,lr,clip_ratio
289,revived-sweep-62,1.0,526,7200.0,16.60198402404785,7.0,0.002348484704270959,526,181.0,-0.06645090132951736,0.1315000057220459,0.0,1608.92236328125,0.2969965934753418,-0.05973070114850998,-0.0735296905040741,900,0.0,0.0,0.1315000057220459,178.75236463546753,7.0,0.9189385771751404,526,0,0.0,1655767414.0,0.1315000057220459,{'runtime': 179},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.655762356928538,8.0,0.995,ppo,100.0,900.0,0.013056527694322542,400.0,900.0,3.0,0.013056527694322542,0.15126056860042386
290,fancy-sweep-61,1.0,382,7200.0,77.67887115478516,7.0,0.002452254295349121,382,356.0,-0.06437762081623077,0.09549999982118608,0.0,1192.239990234375,0.2683486044406891,-0.05617472156882286,-0.07023988664150238,900,0.0,0.0,0.09549999982118608,352.85001015663147,7.0,0.9189385771751404,382,0,0.0,1655767504.0,0.09549999982118608,{'runtime': 354},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9147637459053596,8.0,0.995,ppo,64.0,900.0,0.004595022186432703,400.0,900.0,3.0,0.004595022186432703,0.20410840787690152
291,warm-sweep-60,1.0,58,7200.0,11.51666259765625,7.0,0.0,58,166.0,1.0,0.014499999582767488,0.04574999958276749,1577.135009765625,0.3103039860725403,1.0,1.0,46,0.0,0.0,0.06024999916553497,164.52214002609253,7.0,0.9189385771751404,58,0,0.0,1655767223.0,0.10599999874830246,{'runtime': 165},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6794141202871599,8.0,0.995,ppo,100.0,900.0,0.008428567444276187,400.0,900.0,3.0,0.008428567444276187,0.05953153441830167
292,devout-sweep-59,1.0,48,7200.0,8.418575286865234,7.0,0.0029908157885074615,48,192.0,-0.10557766258716585,0.012000000104308128,0.03100000135600567,11347.73828125,0.2091512382030487,-0.0937766283750534,-0.1097203642129898,51,0.0,0.0,0.0430000014603138,190.07242131233215,7.0,0.9189385771751404,48,0,0.0,1655767047.0,0.07400000095367432,{'runtime': 191},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6211727788611421,8.0,0.995,ppo,100.0,900.0,0.0044488842978016386,400.0,900.0,3.0,0.0044488842978016386,0.3443090433340967
293,prime-sweep-58,1.0,542,7200.0,33.78249740600586,7.0,0.0,542,322.0,1.0,0.1354999989271164,0.0,1167.070068359375,0.32645800709724426,1.0,1.0,900,0.0,0.0,0.1354999989271164,318.7037284374237,7.0,0.9189385771751404,542,0,0.0,1655767136.0,0.1354999989271164,{'runtime': 320},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8240403209594181,8.0,0.995,ppo,64.0,900.0,0.011521883492768536,400.0,900.0,3.0,0.011521883492768536,0.07921692731661235
294,vivid-sweep-57,1.0,272,7200.0,9.237237930297852,7.0,0.0028866694774478674,272,178.0,-0.10483279079198836,0.06800000369548798,0.0,12988.8310546875,0.24453642964363095,-0.09756748378276824,-0.11022784560918808,900,0.0,0.0,0.06800000369548798,176.94763016700745,7.0,0.9189385771751404,272,0,0.0,1655766846.0,0.06800000369548798,{'runtime': 177},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6514660827871745,8.0,0.995,ppo,100.0,900.0,0.005713822061933032,400.0,900.0,3.0,0.005713822061933032,0.06732879929008292
295,charmed-sweep-56,1.0,236.6666717529297,7200.0,55.84873580932617,7.0,0.0,418,179.0,1.0,0.006000000052154064,0.035613156855106354,4583.5400390625,0.3485241234302521,1.0,1.0,212.6666717529297,0.0,0.0,0.05587500333786011,177.5563766956329,7.0,0.9189385771751404,24,162.3685760498047,0.0,1655766660.0,0.10450000315904616,{'runtime': 178},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8284897331989537,8.0,0.995,ppo,100.0,900.0,0.002553883835917166,400.0,900.0,3.0,0.002553883835917166,0.05487859665289198
296,unique-sweep-55,1.0,380,7200.0,20.751317977905273,7.0,0.0,380,365.0,1.0,0.07000000029802322,0.01249999925494194,2403.61767578125,0.3362526595592499,1.0,1.0,585,0.0,0.0,0.08249999582767487,361.2321493625641,7.0,0.9189385771751404,380,0,0.0,1655766800.0,0.0949999988079071,{'runtime': 362},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7477819250316445,8.0,0.995,ppo,64.0,900.0,0.003674618075301671,400.0,900.0,3.0,0.003674618075301671,0.06571798842036261
297,eager-sweep-5,,22,7199.0,,7.0,,22,1196.0,,0.005499999970197678,0.0,,1.5701658725738523,,,900,,,0.005499999970197678,1188.4031038284302,8.0,,22,0,,1655767570.0,0.005499999970197678,{'runtime': 1194},1.0,36.30733108520508,0.0,2.946906805038452,1.0,-0.929759919643402,13.086230278015137,0.9788100123405457,-6.43470573425293,0.36810725927352905,0.0,26.66666603088379,0.0,1.0,1.0,-1.0,78.0,0.006666666362434626,13.587385177612305,900.0,0.009076832793653011,0.019500000402331352,,,,,,,,,0.6539188330668397,0.8029975482580353,8.0,0.9096426291610344,sac,100.0,900.0,0.0005275829170724578,400.0,900.0,3.0,0.0005275829170724578,
298,daily-sweep-54,1.0,276,7200.0,11.123141288757324,7.0,0.0,276,177.0,1.0,0.0689999982714653,0.0005000010132789612,8441.822265625,0.25522828102111816,1.0,1.0,283,0.0,0.0,0.06949999928474426,176.23156213760376,7.0,0.9189385771751404,276,0,0.0,1655766471.0,0.07000000029802322,{'runtime': 177},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6610130511667496,8.0,0.995,ppo,100.0,900.0,0.0021283267638675047,400.0,900.0,3.0,0.0021283267638675047,0.26607118864644114
299,classic-sweep-53,1.0,248,7200.0,16.62480926513672,7.0,0.0,248,173.0,1.0,0.060499999672174454,0.0007499996572732925,4454.42578125,0.2961721122264862,1.0,1.0,409,0.0,0.0,0.061250001192092896,171.20377588272095,7.0,0.9189385771751404,248,0,0.0,1655766285.0,0.06199999898672104,{'runtime': 172},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7507776629285677,8.0,0.995,ppo,100.0,900.0,0.007296701565992765,400.0,900.0,3.0,0.007296701565992765,0.050760617815645094
300,silver-sweep-52,1.0,96,7200.0,41.75831604003906,7.0,0.0,96,334.0,1.0,0.024000000208616257,0.04025000333786011,1278.4727783203125,0.31570035219192505,1.0,1.0,59,0.0,0.0,0.06424999982118607,331.0372791290283,7.0,0.9189385771751404,96,0,0.0,1655766421.0,0.10450000315904616,{'runtime': 332},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8882347293107342,8.0,0.995,ppo,64.0,900.0,0.0009488547226896092,400.0,900.0,3.0,0.0009488547226896092,0.1667622634278918
301,worthy-sweep-51,1.0,318,7200.0,29.869617462158203,7.0,0.0,318,171.0,1.0,0.0794999971985817,0.0325000025331974,10632.0478515625,0.3276684880256653,1.0,1.0,236,0.0,0.0,0.1120000034570694,169.1544668674469,7.0,0.9189385771751404,318,0,0.0,1655766104.0,0.1445000022649765,{'runtime': 170},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7505136965030694,8.0,0.995,ppo,100.0,900.0,0.0043740032796582545,400.0,900.0,3.0,0.0043740032796582545,0.14672094992743592
302,apricot-sweep-50,1.0,406,7200.0,24.48792839050293,7.0,0.0,406,168.0,1.0,0.1014999970793724,0.014750000089406967,6358.8994140625,0.2622835636138916,1.0,1.0,418,0.0,0.0,0.11624999344348907,166.10322761535645,7.0,0.9189385771751404,406,0,0.0,1655765925.0,0.13099999725818634,{'runtime': 166},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7120944305743032,8.0,0.995,ppo,100.0,900.0,0.001976103974647103,400.0,900.0,3.0,0.001976103974647103,0.3029870453930433
303,quiet-sweep-49,1.0,322,7200.0,93.14199829101562,7.0,0.0,322,368.0,1.0,0.08049999922513962,0.0,13940.5888671875,0.26865020394325256,1.0,1.0,900,0.0,0.0,0.08049999922513962,365.3960425853729,7.0,0.9189385771751404,322,0,0.0,1655766076.0,0.08049999922513962,{'runtime': 366},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9258352218332596,8.0,0.995,ppo,64.0,900.0,0.0012062776147433035,400.0,900.0,3.0,0.0012062776147433035,0.1415888643224281
304,smart-sweep-48,1.0,294,7200.0,63.217979431152344,7.0,0.005993297789245844,294,178.0,-0.09487755596637726,0.045499999076128006,0.014000000432133676,10506.48828125,0.24927900731563568,-0.08554787188768387,-0.10974683612585068,755,0.0,0.0,0.05950000137090683,175.99771547317505,7.0,0.9189385771751404,294,0,0.0,1655765748.0,0.07349999994039536,{'runtime': 176},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8834830915064356,8.0,0.995,ppo,100.0,900.0,0.007172484211033837,400.0,900.0,3.0,0.007172484211033837,0.23129581218434608
305,astral-sweep-4,,222,7199.0,,7.0,,222,934.0,,0.05550000071525574,0.0,,2.083073616027832,,,900,,,0.05550000071525574,926.826353788376,8.0,,222,0,,1655766365.0,0.05550000071525574,{'runtime': 932},-1.0,22.68626594543457,0.0020000000949949026,3.822144031524658,1.0,-1.0,17.84952735900879,2.0611732006073,-3.982543468475342,0.0,8.0,26.0,0.0,1.0,1.0,-1.0,58.0,0.0064999996684491634,21.16150665283203,900.0,0.005671566352248192,0.014499999582767488,,,,,,,,,0.5254648022676769,0.8666600755680793,8.0,0.8655583609563553,sac,100.0,900.0,0.01167464334610245,400.0,900.0,3.0,0.01167464334610245,
306,leafy-sweep-47,1.0,364,7200.0,8.305192947387695,7.0,0.0,364,173.0,1.0,0.090999998152256,0.0,12419.3046875,0.21034857630729675,1.0,1.0,900,0.0,0.0,0.090999998152256,171.028413772583,7.0,0.9189385771751404,364,0,0.0,1655765561.0,0.090999998152256,{'runtime': 171},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6600998659845915,8.0,0.995,ppo,100.0,900.0,0.010208572209434923,400.0,900.0,3.0,0.010208572209434923,0.24749369830887463
307,earnest-sweep-46,1.0,298,7200.0,103.08700561523438,7.0,0.01106750313192606,562,370.0,-0.0773182138800621,0.008500000461935997,0.0539897084236145,3039.570068359375,0.31211817264556885,-0.05630883947014809,-0.10052382946014404,297,0.0,0.0,0.0768333300948143,367.2069659233093,7.0,0.9189385771751404,34,264,0.0,1655765698.0,0.1404999941587448,{'runtime': 368},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8646129437359862,8.0,0.995,ppo,64.0,900.0,0.004681334827797985,400.0,900.0,3.0,0.004681334827797985,0.22530909353260217
308,lively-sweep-45,1.0,106,7200.0,5925.0703125,7.0,0.007607512641698122,106,173.0,-0.08958840370178223,0.026499999687075615,0.03500000014901161,6980.8291015625,0.2886635661125183,-0.06625835597515106,-0.09668689966201782,116,0.0,0.0,0.061500001698732376,171.4631962776184,7.0,0.9189385771751404,106,0,0.0,1655765380.0,0.096500001847744,{'runtime': 172},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.995596806511892,8.0,0.995,ppo,100.0,900.0,0.000912930431268268,400.0,900.0,3.0,0.000912930431268268,0.29484674306468095
309,worldly-sweep-44,1.0,74,7200.0,90.76333618164062,7.0,0.0,74,186.0,1.0,0.01850000023841858,0.03424999862909317,10548.37109375,0.32560867071151733,1.0,1.0,56,0.0,0.0,0.05274999886751175,184.90846610069275,7.0,0.9189385771751404,74,0,0.0,1655765196.0,0.08699999749660492,{'runtime': 186},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9259904888453144,8.0,0.995,ppo,100.0,900.0,0.014031771271619971,400.0,900.0,3.0,0.014031771271619971,0.12320409553896004
310,spring-sweep-43,1.0,676,7200.0,10.731043815612791,7.0,0.0,676,346.0,1.0,0.16899999976158142,0.0,8669.791015625,0.3356291353702545,1.0,1.0,900,0.0,0.0,0.16899999976158142,342.4812159538269,7.0,0.9189385771751404,676,0,0.0,1655765316.0,0.16899999976158142,{'runtime': 343},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.637764349155745,8.0,0.995,ppo,64.0,900.0,0.011839706975458908,400.0,900.0,3.0,0.011839706975458908,0.06038015377549293
311,honest-sweep-42,1.0,98.66666412353516,7200.0,828.3377685546875,7.0,0.0,120,171.0,1.0,0.02199999988079071,0.01947273686528206,6980.03564453125,0.31545957922935486,1.0,1.0,133.6666717529297,0.0,0.0,0.035750001668930054,168.79123759269714,7.0,0.9189385771751404,88,15.084943771362305,0.0,1655764996.0,0.0689999982714653,{'runtime': 169},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9850686747912888,8.0,0.995,ppo,100.0,900.0,0.0011818278918903065,400.0,900.0,3.0,0.0011818278918903065,0.12237418785077582
312,classic-sweep-41,1.0,44,7200.0,5388.46142578125,7.0,0.007551408372819424,44,473.0,-0.0796038955450058,0.010999999940395355,0.058500003069639206,4559.12744140625,0.29522404074668884,-0.058542650192976,-0.09205856919288637,36,0.0,0.0,0.06949999928474426,466.7068564891815,7.0,0.9189385771751404,44,0,0.0,1655765251.0,0.12800000607967377,{'runtime': 472},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9918539616024916,8.0,0.995,ppo,100.0,900.0,0.0011599104703824466,400.0,900.0,3.0,0.0011599104703824466,0.2432318914036713
313,classic-sweep-40,1.0,380,2700.0,28.325613021850582,2.0,0.0,380,107.0,1.0,0.0949999988079071,0.0,12605.2783203125,0.28740689158439636,1.0,1.0,900,0.0,0.0,0.0949999988079071,100.02239108085632,2.0,0.9189385771751404,380,0,0.0,1655764759.0,0.0949999988079071,{'runtime': 111},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8500662601703934,8.0,0.995,ppo,100.0,900.0,0.0017036591140487357,400.0,900.0,3.0,0.0017036591140487357,0.10627551524457324
314,genial-sweep-39,1.0,542,7200.0,10.850857734680176,7.0,0.0,542,179.0,1.0,0.1354999989271164,0.0,11311.078125,0.2928963899612427,1.0,1.0,900,0.0,0.0,0.1354999989271164,177.56545162200928,7.0,0.9189385771751404,542,0,0.0,1655764817.0,0.1354999989271164,{'runtime': 178},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6390640526720002,8.0,0.995,ppo,100.0,900.0,0.0017469444183419794,400.0,900.0,3.0,0.0017469444183419794,0.1273907349295556
315,fearless-sweep-38,1.0,92,7200.0,10.110301971435549,7.0,0.0,92,333.0,1.0,0.023000000044703484,0.026249997317790985,8641.8642578125,0.2664935886859894,1.0,1.0,195,0.0,0.0,0.04924999922513962,330.14000153541565,7.0,0.9189385771751404,92,0,0.0,1655764955.0,0.0754999965429306,{'runtime': 331},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7713152372199301,8.0,0.995,ppo,64.0,900.0,0.000931108833107454,400.0,900.0,3.0,0.000931108833107454,0.2386998880806474
316,young-sweep-37,1.0,230,7200.0,25.93955421447754,7.0,0.014485864900052547,356,186.0,-0.09235381335020064,0.026000000536441803,0.029581338167190552,9857.2333984375,0.3196285665035248,-0.06592139601707458,-0.10782358795404434,176.5,0.0,0.0,0.06783333420753479,184.12714052200317,7.0,0.9189385771751404,104,126,0.0,1655764626.0,0.08900000154972076,{'runtime': 185},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.639042534406538,8.0,0.995,ppo,100.0,900.0,0.00762861127657727,400.0,900.0,3.0,0.00762861127657727,0.13003496550669016
317,summer-sweep-36,1.0,446,7200.0,112.45425415039062,7.0,0.0,446,252.0,1.0,0.11150000244379044,0.0,10915.7705078125,0.3531512916088104,1.0,1.0,900,0.0,0.0,0.11150000244379044,246.4015576839447,7.0,0.9189385771751404,446,0,0.0,1655764640.0,0.11150000244379044,{'runtime': 251},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9333374308630102,8.0,0.995,ppo,100.0,900.0,0.012099820892750471,400.0,900.0,3.0,0.012099820892750471,0.07428953406655622
318,playful-sweep-35,1.0,340,7200.0,5.8619890213012695,7.0,0.0,340,322.0,1.0,0.08500000089406967,0.0,1768.943603515625,0.25181546807289124,1.0,1.0,900,0.0,0.0,0.08500000089406967,318.9737570285797,7.0,0.9189385771751404,340,0,0.0,1655764612.0,0.08500000089406967,{'runtime': 320},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6543258463995073,8.0,0.995,ppo,64.0,900.0,0.0017505659452361725,400.0,900.0,3.0,0.0017505659452361725,0.17602934931023043
319,eager-sweep-34,1.0,262,7200.0,10.524521827697754,7.0,0.0028768328484147787,262,171.0,-0.105686254799366,0.06549999862909317,0.0,12537.5693359375,0.18540582060813904,-0.09627396613359453,-0.11094221472740172,900,0.0,0.0,0.06549999862909317,169.70590353012085,7.0,0.9189385771751404,262,0,0.0,1655764430.0,0.06549999862909317,{'runtime': 170},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6921529423124629,8.0,0.995,ppo,100.0,900.0,0.0012397923594074617,400.0,900.0,3.0,0.0012397923594074617,0.2941557334989816
320,misty-sweep-33,1.0,186,7200.0,7.083940029144287,7.0,0.0,186,164.0,1.0,0.04650000110268593,0.009999999776482582,10782.181640625,0.23598513007164,1.0,1.0,141,0.0,0.0,0.05650000274181366,162.71172833442688,7.0,0.9189385771751404,186,0,0.0,1655764246.0,0.06650000065565109,{'runtime': 163},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6138995570606391,8.0,0.995,ppo,100.0,900.0,0.0024871733544476276,400.0,900.0,3.0,0.0024871733544476276,0.25845808250943564
321,splendid-sweep-32,1.0,932,7200.0,67.60110473632812,7.0,0.0,932,315.0,1.0,0.2329999953508377,0.0,5118.0869140625,0.33787259459495544,1.0,1.0,900,0.0,0.0,0.2329999953508377,311.5997178554535,7.0,0.9189385771751404,932,0,0.0,1655764278.0,0.2329999953508377,{'runtime': 313},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8306926188448566,8.0,0.995,ppo,64.0,900.0,0.0015628807091358184,400.0,900.0,3.0,0.0015628807091358184,0.16245215618340503
322,fragrant-sweep-31,1.0,768,7200.0,15.121686935424805,7.0,0.0,768,158.0,1.0,0.19200000166893005,0.0,8934.703125,0.31441935896873474,1.0,1.0,900,0.0,0.0,0.19200000166893005,157.09308886528015,7.0,0.9189385771751404,768,0,0.0,1655764069.0,0.19200000166893005,{'runtime': 157},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6476778429044094,8.0,0.995,ppo,100.0,900.0,0.0018277471077911295,400.0,900.0,3.0,0.0018277471077911295,0.142257309968458
323,azure-sweep-30,1.0,506,7200.0,84.05227661132812,7.0,0.0,506,199.0,1.0,0.1264999955892563,0.0,2534.5283203125,0.3241502046585083,1.0,1.0,900,0.0,0.0,0.1264999955892563,196.91548037528992,7.0,0.9189385771751404,506,0,0.0,1655763902.0,0.1264999955892563,{'runtime': 197},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9125838633079214,8.0,0.995,ppo,100.0,900.0,0.017646996751193498,400.0,900.0,3.0,0.017646996751193498,0.10670783705196832
324,scarlet-sweep-29,1.0,100,7200.0,614.8466186523438,7.0,0.0,100,320.0,1.0,0.02500000037252903,0.02875000052154064,10631.25,0.3237658441066742,1.0,1.0,72,0.0,0.0,0.05375000089406967,316.09636998176575,7.0,0.9189385771751404,100,0,0.0,1655763950.0,0.08250000327825546,{'runtime': 317},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9812707146409788,8.0,0.995,ppo,64.0,900.0,0.007719806152463303,400.0,900.0,3.0,0.007719806152463303,0.1525232639663867
325,likely-sweep-28,1.0,722,7200.0,257.47100830078125,7.0,0.0,722,178.0,1.0,0.18050000071525577,0.0,10447.46875,0.372005432844162,1.0,1.0,900,0.0,0.0,0.18050000071525577,176.34916996955872,7.0,0.9189385771751404,722,0,0.0,1655763695.0,0.18050000071525577,{'runtime': 177},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9385156789780004,8.0,0.995,ppo,100.0,900.0,0.0009295650039216564,400.0,900.0,3.0,0.0009295650039216564,0.10119783031783992
326,fearless-sweep-27,1.0,412,7200.0,8.768196105957031,7.0,0.0,412,163.0,1.0,0.10300000011920928,0.0,3553.681640625,0.3052675426006317,1.0,1.0,900,0.0,0.0,0.10300000011920928,160.7705843448639,7.0,0.9189385771751404,412,0,0.0,1655763508.0,0.10300000011920928,{'runtime': 161},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7000971706742135,8.0,0.995,ppo,100.0,900.0,0.0009344597018188064,400.0,900.0,3.0,0.0009344597018188064,0.0799603330775289
327,royal-sweep-3,,118,7199.0,,7.0,,118,1094.0,,0.029500000178813934,0.0,,-0.3731822073459625,,,900,,,0.029500000178813934,1087.0054411888125,8.0,,118,0,,1655764349.0,0.029500000178813934,{'runtime': 1093},1.0,3.771235942840576,0.0,2.825244426727295,1.0,1.0,6.337975025177002,1.5460397005081177,-12.969069480895996,0.0,0.0,2.6666667461395264,0.0,1.0,1.0,1.0,8.0,0.0006666667177341878,13.53268337249756,900.0,0.0009428090997971594,0.0020000000949949026,,,,,,,,,0.40543448084906614,0.8905401280745113,8.0,0.8844905941159988,sac,100.0,900.0,0.017079039197818925,400.0,900.0,3.0,0.017079039197818925,
328,young-sweep-26,1.0,500,2700.0,11.751456260681152,2.0,0.0,500,70.0,1.0,0.125,0.0,10657.01953125,0.2400219738483429,1.0,1.0,900,0.0,0.0,0.125,67.9416172504425,2.0,0.9189385771751404,500,0,0.0,1655763327.0,0.125,{'runtime': 75},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7151371862669038,8.0,0.995,ppo,100.0,900.0,0.00102817686910931,400.0,900.0,3.0,0.00102817686910931,0.29955750094731054
329,distinctive-sweep-25,1.0,269,7200.0,31.652050018310547,7.0,0.0,402,388.0,1.0,0.03400000184774399,0.03134839981794357,6220.0888671875,0.28293856978416443,1.0,1.0,249,0.0,0.0,0.07833333313465118,384.6860783100128,7.0,0.9189385771751404,136,133,0.0,1655763619.0,0.10050000250339508,{'runtime': 386},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7731859516951066,8.0,0.995,ppo,64.0,900.0,0.008626575237451452,400.0,900.0,3.0,0.008626575237451452,0.27690033408825515
330,sleek-sweep-24,1.0,60,7200.0,296.9151916503906,7.0,0.0,60,160.0,1.0,0.014999999664723871,0.04050000011920929,707.56884765625,0.33379921317100525,1.0,1.0,53,0.0,0.0,0.05550000071525574,158.62992429733276,7.0,0.9189385771751404,60,0,0.0,1655763245.0,0.09600000083446504,{'runtime': 159},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9593042589777911,8.0,0.995,ppo,100.0,900.0,0.008540809415172273,400.0,900.0,3.0,0.008540809415172273,0.140823297275105
331,fanciful-sweep-23,1.0,320,7200.0,14.885717391967772,7.0,0.0,320,302.0,1.0,0.0729999989271164,0.0034999996423721313,1595.6617431640625,0.23989297449588776,1.0,1.0,584,0.0,0.0,0.07649999856948853,298.66183161735535,7.0,0.9189385771751404,320,0,0.0,1655763221.0,0.07999999821186066,{'runtime': 299},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7134629749706636,8.0,0.995,ppo,64.0,900.0,0.008803317809356188,400.0,900.0,3.0,0.008803317809356188,0.3193421007296699
332,twilight-sweep-22,1.0,298,7200.0,8.9081392288208,7.0,0.003359584603458643,298,169.0,-0.10124436020851137,0.07450000196695328,0.0,11039.7880859375,0.2124352753162384,-0.09295665472745895,-0.1070578545331955,900,0.0,0.0,0.07450000196695328,167.47041654586792,7.0,0.9189385771751404,298,0,0.0,1655763078.0,0.07450000196695328,{'runtime': 168},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6778151200478354,8.0,0.995,ppo,100.0,900.0,0.0033689012198051854,400.0,900.0,3.0,0.0033689012198051854,0.3426630834428591
333,royal-sweep-21,1.0,504,7200.0,16.59107780456543,7.0,0.006315506529062986,504,170.0,-0.10186811536550522,0.12600000202655792,0.0,12392.6435546875,0.3149404525756836,-0.08204304426908493,-0.10890161246061324,900,0.0,0.0,0.12600000202655792,168.83764910697937,7.0,0.9189385771751404,504,0,0.0,1655762895.0,0.12600000202655792,{'runtime': 169},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6708883414723588,8.0,0.995,ppo,100.0,900.0,0.00498911405561305,400.0,900.0,3.0,0.00498911405561305,0.06075303551940739
334,dark-sweep-20,1.0,130,7200.0,37589.421875,7.0,0.0,130,175.0,1.0,0.032499998807907104,0.05250000208616257,7166.14697265625,0.27306511998176575,1.0,1.0,221,0.0,0.0,0.08500000089406967,172.71908974647522,7.0,0.9189385771751404,130,0,0.0,1655762713.0,0.13750000298023224,{'runtime': 173},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9993071329491604,8.0,0.995,ppo,100.0,900.0,0.0029839095916903797,400.0,900.0,3.0,0.0029839095916903797,0.345440791847145
335,curious-sweep-19,1.0,100,7200.0,1011.2977905273438,7.0,0.0,100,403.0,1.0,0.02500000037252903,0.0162500012665987,12118.8515625,0.2607436776161194,1.0,1.0,722,0.0,0.0,0.04125000163912773,399.7470963001251,7.0,0.9189385771751404,100,0,0.0,1655762906.0,0.05750000104308128,{'runtime': 401},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9902295903120848,8.0,0.995,ppo,64.0,900.0,0.005561239013043171,400.0,900.0,3.0,0.005561239013043171,0.3299925595142154
336,zany-sweep-18,1.0,670,7200.0,21.83504867553711,7.0,0.0,670,187.0,1.0,0.1675000041723251,0.0,5418.61962890625,0.2920892536640167,1.0,1.0,900,0.0,0.0,0.1675000041723251,184.61621236801147,7.0,0.9189385771751404,670,0,0.0,1655762528.0,0.1675000041723251,{'runtime': 185},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7514581473089019,8.0,0.995,ppo,100.0,900.0,0.008660655608656337,400.0,900.0,3.0,0.008660655608656337,0.19882685603936012
